route_id,unique_id,service_start_date,update_origin,train_platform,working_time_arrival,working_time_departure,planned_time_arrival,planned_time_departure,actual_arrival_time,actual_departure_time,platform,train_length,estimated_time,source,actual_time,actual_time_class,is_delayed_arrival,is_delayed_departure,source_instance,estimated_time_minutes,planned_time_arrival_seconds,working_time_arrival_seconds,abs_error_arrival,actual_arrival_time_seconds,planned_time_departure_seconds,actual_departure_time_seconds,abs_error_departure,AtcoCode_x,TiplocCode_x,CrsCode_x,StationName_x,StationNameLang_x,GridType_x,Easting_x,Northing_x,CreationDateTime_x,ModificationDateTime_x,RevisionNumber_x,Modification_x,AtcoCode_y,TiplocCode_y,CrsCode_y,StationName_y,StationNameLang_y,GridType_y,Easting_y,Northing_y,CreationDateTime_y,ModificationDateTime_y,RevisionNumber_y,Modification_y,AtcoCode_darwin,TiplocCode_darwin,CrsCode_darwin,StationName_darwin,StationNameLang_darwin,GridType_darwin,Easting_darwin,Northing_darwin,CreationDateTime_darwin,ModificationDateTime_darwin,RevisionNumber_darwin,Modification_darwin,AtcoCode_station_ref,TiplocCode_station_ref,CrsCode_station_ref,StationName_station_ref,StationNameLang_station_ref,GridType_station_ref,Easting_station_ref,Northing_station_ref,CreationDateTime_station_ref,ModificationDateTime_station_ref,RevisionNumber_station_ref,Modification_station_ref,AtcoCode,TiplocCode,CrsCode,StationName,StationNameLang,GridType,Easting,Northing,CreationDateTime,ModificationDateTime,RevisionNumber,Modification
202403216755653,C55653,2024-03-21,TD,FISKRTN,23:38:30,23:39:00,23:39:00,23:39:00,23:41:00,23:41:00,,,,,,,False,False,,,85140,85110,120,85260,85140,85260,120,9100FISKRTN,FISKRTN,FSK,Fiskerton Rail Station,,U,473000.0,352000.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100FISKRTN,FISKRTN,FSK,Fiskerton Rail Station,,U,473000.0,352000.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100FISKRTN,FISKRTN,FSK,Fiskerton Rail Station,,U,473000.0,352000.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100FISKRTN,FISKRTN,FSK,Fiskerton Rail Station,,U,473000.0,352000.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100FISKRTN,FISKRTN,FSK,Fiskerton Rail Station,,U,473000.0,352000.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403216755653,C55653,2024-03-21,TD,BLEASBY,23:42:00,23:43:00,23:42:00,23:43:00,23:44:00,23:45:00,,,,,,,False,False,,,85320,85320,120,85440,85380,85500,120,9100BLEASBY,BLEASBY,BSB,Bleasby Rail Station,,U,470920.0,349865.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100BLEASBY,BLEASBY,BSB,Bleasby Rail Station,,U,470920.0,349865.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100BLEASBY,BLEASBY,BSB,Bleasby Rail Station,,U,470920.0,349865.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100BLEASBY,BLEASBY,BSB,Bleasby Rail Station,,U,470920.0,349865.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100BLEASBY,BLEASBY,BSB,Bleasby Rail Station,,U,470920.0,349865.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev
202403216755653,C55653,2024-03-21,TD,LOWDHAM,23:47:00,23:47:30,23:47:00,23:47:00,23:49:00,23:50:00,,,,,,,False,False,,,85620,85620,120,85740,85620,85800,180,9100LOWDHAM,LOWDHAM,LOW,Lowdham Rail Station,,U,467305.0,345910.0,2005-04-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100LOWDHAM,LOWDHAM,LOW,Lowdham Rail Station,,U,467305.0,345910.0,2005-04-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100LOWDHAM,LOWDHAM,LOW,Lowdham Rail Station,,U,467305.0,345910.0,2005-04-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100LOWDHAM,LOWDHAM,LOW,Lowdham Rail Station,,U,467305.0,345910.0,2005-04-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100LOWDHAM,LOWDHAM,LOW,Lowdham Rail Station,,U,467305.0,345910.0,2005-04-04T00:00:00,2011-01-24T15:59:01,2.0,rev
202403216755653,C55653,2024-03-21,TD,BRTJYC,23:51:00,23:52:00,23:51:00,23:52:00,23:53:00,23:54:00,,,,,,,False,False,,,85860,85860,120,85980,85920,86040,120,9100BRTJYC,BRTJYC,BUJ,Burton Joyce Rail Station,,U,464490.0,343330.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100BRTJYC,BRTJYC,BUJ,Burton Joyce Rail Station,,U,464490.0,343330.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100BRTJYC,BRTJYC,BUJ,Burton Joyce Rail Station,,U,464490.0,343330.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100BRTJYC,BRTJYC,BUJ,Burton Joyce Rail Station,,U,464490.0,343330.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev,9100BRTJYC,BRTJYC,BUJ,Burton Joyce Rail Station,,U,464490.0,343330.0,2003-11-04T00:00:00,2011-01-24T15:59:01,2.0,rev
202403216755653,C55653,2024-03-21,TD,CRTN,23:55:00,23:55:30,23:55:00,23:55:00,23:57:00,23:58:00,1,,,,,,False,False,,,86100,86100,120,86220,86100,86280,180,9100CRTN,CRTN,CTO,Carlton Rail Station,,U,461980.0,341255.0,2005-11-03T00:00:00,2011-01-24T15:59:01,2.0,rev,9100CRTN,CRTN,CTO,Carlton Rail Station,,U,461980.0,341255.0,2005-11-03T00:00:00,2011-01-24T15:59:01,2.0,rev,9100CRTN,CRTN,CTO,Carlton Rail Station,,U,461980.0,341255.0,2005-11-03T00:00:00,2011-01-24T15:59:01,2.0,rev,9100CRTN,CRTN,CTO,Carlton Rail Station,,U,461980.0,341255.0,2005-11-03T00:00:00,2011-01-24T15:59:01,2.0,rev,9100CRTN,CRTN,CTO,Carlton Rail Station,,U,461980.0,341255.0,2005-11-03T00:00:00,2011-01-24T15:59:01,2.0,rev
202403218902433,Y02433,2024-03-21,CIS,KGSTON,23:40:30,23:41:30,23:41:00,23:41:00,23:41:00,23:42:00,2,,,,,,False,False,,,85260,85230,0,85260,85260,85320,60,9100KGSTON,KGSTON,KNG,Kingston Rail Station,,U,518242.0,169561.0,2003-11-04T00:00:00,2006-12-18T09:27:04,2.0,rev,9100KGSTON,KGSTON,KNG,Kingston Rail Station,,U,518242.0,169561.0,2003-11-04T00:00:00,2006-12-18T09:27:04,2.0,rev,9100KGSTON,KGSTON,KNG,Kingston Rail Station,,U,518242.0,169561.0,2003-11-04T00:00:00,2006-12-18T09:27:04,2.0,rev,9100KGSTON,KGSTON,KNG,Kingston Rail Station,,U,518242.0,169561.0,2003-11-04T00:00:00,2006-12-18T09:27:04,2.0,rev,9100KGSTON,KGSTON,KNG,Kingston Rail Station,,U,518242.0,169561.0,2003-11-04T00:00:00,2006-12-18T09:27:04,2.0,rev
202403218756659,W56659,2024-03-21,TD,HAYMRKT,23:39:30,23:40:30,23:40:00,23:40:00,23:40:00,23:40:00,3,,,,,,False,False,,,85200,85170,0,85200,85200,85200,0,9100HAYMRKT,HAYMRKT,HYM,Haymarket Rail Station,,U,324000.0,673200.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100HAYMRKT,HAYMRKT,HYM,Haymarket Rail Station,,U,324000.0,673200.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100HAYMRKT,HAYMRKT,HYM,Haymarket Rail Station,,U,324000.0,673200.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100HAYMRKT,HAYMRKT,HYM,Haymarket Rail Station,,U,324000.0,673200.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100HAYMRKT,HAYMRKT,HYM,Haymarket Rail Station,,U,324000.0,673200.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403216793392,C93392,2024-03-21,TD,SANDH,23:41:30,23:42:00,23:42:00,23:42:00,23:42:00,23:42:00,2,,,,,,False,False,,,85320,85290,0,85320,85320,85320,0,9100SANDH,SANDH,SDL,Sandhills Rail Station,,U,334220.0,393030.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100SANDH,SANDH,SDL,Sandhills Rail Station,,U,334220.0,393030.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100SANDH,SANDH,SDL,Sandhills Rail Station,,U,334220.0,393030.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100SANDH,SANDH,SDL,Sandhills Rail Station,,U,334220.0,393030.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100SANDH,SANDH,SDL,Sandhills Rail Station,,U,334220.0,393030.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403216793392,C93392,2024-03-21,TD,KRKDALE,23:44:00,23:45:00,23:44:00,23:45:00,23:44:00,23:45:00,2,,,,,,False,False,,,85440,85440,0,85440,85500,85500,0,9100KRKDALE,KRKDALE,KKD,Kirkdale Rail Station,,U,334926.0,394240.0,2003-11-04T00:00:00,2008-11-17T19:06:08,2.0,rev,9100KRKDALE,KRKDALE,KKD,Kirkdale Rail Station,,U,334926.0,394240.0,2003-11-04T00:00:00,2008-11-17T19:06:08,2.0,rev,9100KRKDALE,KRKDALE,KKD,Kirkdale Rail Station,,U,334926.0,394240.0,2003-11-04T00:00:00,2008-11-17T19:06:08,2.0,rev,9100KRKDALE,KRKDALE,KKD,Kirkdale Rail Station,,U,334926.0,394240.0,2003-11-04T00:00:00,2008-11-17T19:06:08,2.0,rev,9100KRKDALE,KRKDALE,KKD,Kirkdale Rail Station,,U,334926.0,394240.0,2003-11-04T00:00:00,2008-11-17T19:06:08,2.0,rev
202403217600345,L00345,2024-03-21,CIS,SIVRST,23:38:30,23:39:00,23:39:00,23:39:00,23:39:00,23:39:00,2,,,,,,False,False,,,85140,85110,0,85140,85140,85140,0,9100SIVRST,SIVRST,SLV,Silver Street Rail Station,,U,533916.0,192420.0,2005-04-25T00:00:00,2010-05-14T17:36:24,2.0,rev,9100SIVRST,SIVRST,SLV,Silver Street Rail Station,,U,533916.0,192420.0,2005-04-25T00:00:00,2010-05-14T17:36:24,2.0,rev,9100SIVRST,SIVRST,SLV,Silver Street Rail Station,,U,533916.0,192420.0,2005-04-25T00:00:00,2010-05-14T17:36:24,2.0,rev,9100SIVRST,SIVRST,SLV,Silver Street Rail Station,,U,533916.0,192420.0,2005-04-25T00:00:00,2010-05-14T17:36:24,2.0,rev,9100SIVRST,SIVRST,SLV,Silver Street Rail Station,,U,533916.0,192420.0,2005-04-25T00:00:00,2010-05-14T17:36:24,2.0,rev
202403218064903,P64903,2024-03-21,TD,PENCOED,23:39:30,23:40:30,23:40:00,23:40:00,23:40:00,23:40:00,1,,,,,,False,False,,,85200,85170,0,85200,85200,85200,0,9100PENCOED,PENCOED,PCD,Pencoed Rail Station,,U,296000.0,181700.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100PENCOED,PENCOED,PCD,Pencoed Rail Station,,U,296000.0,181700.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100PENCOED,PENCOED,PCD,Pencoed Rail Station,,U,296000.0,181700.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100PENCOED,PENCOED,PCD,Pencoed Rail Station,,U,296000.0,181700.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100PENCOED,PENCOED,PCD,Pencoed Rail Station,,U,296000.0,181700.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403218015161,P15161,2024-03-21,TD,GTWK,23:25:00,23:27:00,23:25:00,23:27:00,23:25:00,23:27:00,3,,,,,,False,False,,,84300,84300,0,84300,84420,84420,0,9100GTWK,GTWK,GTW,Gatwick Airport Rail Station,,U,528700.0,141300.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100GTWK,GTWK,GTW,Gatwick Airport Rail Station,,U,528700.0,141300.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100GTWK,GTWK,GTW,Gatwick Airport Rail Station,,U,528700.0,141300.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100GTWK,GTWK,GTW,Gatwick Airport Rail Station,,U,528700.0,141300.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100GTWK,GTWK,GTW,Gatwick Airport Rail Station,,U,528700.0,141300.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403218703925,W03925,2024-03-21,CIS,WWICKHM,23:46:00,23:46:30,23:46:00,23:46:00,23:46:00,23:46:00,2,10.0,,,,,False,False,,,85560,85560,0,85560,85560,85560,0,9100WWICKHM,WWICKHM,WWI,West Wickham Rail Station,,U,538276.0,166565.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100WWICKHM,WWICKHM,WWI,West Wickham Rail Station,,U,538276.0,166565.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100WWICKHM,WWICKHM,WWI,West Wickham Rail Station,,U,538276.0,166565.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100WWICKHM,WWICKHM,WWI,West Wickham Rail Station,,U,538276.0,166565.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100WWICKHM,WWICKHM,WWI,West Wickham Rail Station,,U,538276.0,166565.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403217603939,L03939,2024-03-21,TD,HAGGERS,23:39:30,23:40:00,23:39:00,23:39:00,23:39:00,23:39:00,2,,,,,,False,False,,,85140,85170,0,85140,85140,85140,0,9100HAGGERS,HAGGERS,HGG,Haggerston Rail Station,,U,533555.0,183955.0,2010-02-05T15:56:50,2010-06-04T18:47:16,1.0,rev,9100HAGGERS,HAGGERS,HGG,Haggerston Rail Station,,U,533555.0,183955.0,2010-02-05T15:56:50,2010-06-04T18:47:16,1.0,rev,9100HAGGERS,HAGGERS,HGG,Haggerston Rail Station,,U,533555.0,183955.0,2010-02-05T15:56:50,2010-06-04T18:47:16,1.0,rev,9100HAGGERS,HAGGERS,HGG,Haggerston Rail Station,,U,533555.0,183955.0,2010-02-05T15:56:50,2010-06-04T18:47:16,1.0,rev,9100HAGGERS,HAGGERS,HGG,Haggerston Rail Station,,U,533555.0,183955.0,2010-02-05T15:56:50,2010-06-04T18:47:16,1.0,rev
202403217603939,L03939,2024-03-21,TD,HOXTON,23:41:30,23:42:00,23:41:00,23:41:00,23:41:00,23:41:00,2,,,,,,False,False,,,85260,85290,0,85260,85260,85260,0,9100HOXTON,HOXTON,HOX,Hoxton Rail Station,,U,533575.0,183155.0,2010-02-05T15:57:11,2010-06-04T18:47:16,1.0,rev,9100HOXTON,HOXTON,HOX,Hoxton Rail Station,,U,533575.0,183155.0,2010-02-05T15:57:11,2010-06-04T18:47:16,1.0,rev,9100HOXTON,HOXTON,HOX,Hoxton Rail Station,,U,533575.0,183155.0,2010-02-05T15:57:11,2010-06-04T18:47:16,1.0,rev,9100HOXTON,HOXTON,HOX,Hoxton Rail Station,,U,533575.0,183155.0,2010-02-05T15:57:11,2010-06-04T18:47:16,1.0,rev,9100HOXTON,HOXTON,HOX,Hoxton Rail Station,,U,533575.0,183155.0,2010-02-05T15:57:11,2010-06-04T18:47:16,1.0,rev
202403217603939,L03939,2024-03-21,TD,SHRDHST,23:44:00,23:44:30,23:43:00,23:43:00,23:43:00,23:44:00,2,,,,,,False,False,,,85380,85440,0,85380,85380,85440,60,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new,9100SHRDHST,SHRDHST,SDC,Shoreditch High Street Rail Station,,U,533629.0,182251.0,2010-02-05T15:58:50,2010-02-05T15:58:50,0.0,new
202403217603939,L03939,2024-03-21,TD,WCHAPEL,23:46:00,23:47:00,23:45:00,23:46:00,23:45:00,23:46:00,6,,,,,,False,False,,,85500,85560,0,85500,85560,85560,0,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev,9100WCHAPEL,WCHAPEL,ZWL,Whitechapel Rail Station,,U,534715.0,181845.0,2010-02-05T15:59:49,2010-02-16T14:56:50,2.0,rev
202403217603939,L03939,2024-03-21,TD,SHADWEL,23:48:30,23:49:00,23:48:00,23:48:00,23:48:00,23:48:00,2,,,,,,False,False,,,85680,85710,0,85680,85680,85680,0,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new,9100SHADWEL,SHADWEL,SDE,Shadwell Rail Station,,U,534935.0,180940.0,2010-02-05T15:58:26,2010-02-05T15:58:26,0.0,new
202403217603939,L03939,2024-03-21,TD,WAPPING,23:50:30,23:51:00,23:50:00,23:50:00,23:50:00,23:50:00,2,,,,,,False,False,,,85800,85830,0,85800,85800,85800,0,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new,9100WAPPING,WAPPING,WPE,Wapping Rail Station,,U,535025.0,180175.0,2010-02-05T15:59:31,2010-02-05T15:59:31,0.0,new
202403217603939,L03939,2024-03-21,TD,RTHERHI,23:52:00,23:52:30,23:51:00,23:51:00,23:51:00,23:52:00,2,,,,,,False,False,,,85860,85920,0,85860,85860,85920,60,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new,9100RTHERHI,RTHERHI,ROE,Rotherhithe Rail Station,,U,535305.0,179785.0,2010-04-12T18:56:02,2010-04-12T18:56:02,0.0,new
202403217603939,L03939,2024-03-21,TD,CNDAW,23:53:30,23:54:30,23:53:00,23:53:00,23:53:00,23:53:00,3,,,,,,False,False,,,85980,86010,0,85980,85980,85980,0,9100CNDAW,CNDAW,ZCW,Canada Water Rail Station,,U,535475.0,179475.0,2010-02-05T15:56:10,2010-02-05T15:56:10,0.0,new,9100CNDAW,CNDAW,ZCW,Canada Water Rail Station,,U,535475.0,179475.0,2010-02-05T15:56:10,2010-02-05T15:56:10,0.0,new,9100CNDAW,CNDAW,ZCW,Canada Water Rail Station,,U,535475.0,179475.0,2010-02-05T15:56:10,2010-02-05T15:56:10,0.0,new,9100CNDAW,CNDAW,ZCW,Canada Water Rail Station,,U,535475.0,179475.0,2010-02-05T15:56:10,2010-02-05T15:56:10,0.0,new,9100CNDAW,CNDAW,ZCW,Canada Water Rail Station,,U,535475.0,179475.0,2010-02-05T15:56:10,2010-02-05T15:56:10,0.0,new
202403217603939,L03939,2024-03-21,TD,SURREYQ,23:55:30,23:56:30,23:55:00,23:55:00,23:55:00,23:55:00,2,,,,,,False,False,,,86100,86130,0,86100,86100,86100,0,9100SURREYQ,SURREYQ,SQE,Surrey Quays Rail Station,,U,535642.0,178946.0,2010-02-05T15:59:08,2010-02-05T15:59:08,0.0,new,9100SURREYQ,SURREYQ,SQE,Surrey Quays Rail Station,,U,535642.0,178946.0,2010-02-05T15:59:08,2010-02-05T15:59:08,0.0,new,9100SURREYQ,SURREYQ,SQE,Surrey Quays Rail Station,,U,535642.0,178946.0,2010-02-05T15:59:08,2010-02-05T15:59:08,0.0,new,9100SURREYQ,SURREYQ,SQE,Surrey Quays Rail Station,,U,535642.0,178946.0,2010-02-05T15:59:08,2010-02-05T15:59:08,0.0,new,9100SURREYQ,SURREYQ,SQE,Surrey Quays Rail Station,,U,535642.0,178946.0,2010-02-05T15:59:08,2010-02-05T15:59:08,0.0,new
202403217603939,L03939,2024-03-21,TD,NEWXGEL,00:01:00,00:02:00,00:01:00,00:01:00,00:01:00,00:01:00,1,,,,,,False,False,,,60,60,0,60,60,60,0,9100NEWXGEL,NEWXGEL,NXG,New Cross Gate ELL Rail Station,,U,536189.0,176950.0,2010-06-07T18:22:28,2010-06-07T18:22:28,0.0,new,9100NEWXGEL,NEWXGEL,NXG,New Cross Gate ELL Rail Station,,U,536189.0,176950.0,2010-06-07T18:22:28,2010-06-07T18:22:28,0.0,new,9100NEWXGEL,NEWXGEL,NXG,New Cross Gate ELL Rail Station,,U,536189.0,176950.0,2010-06-07T18:22:28,2010-06-07T18:22:28,0.0,new,9100NEWXGEL,NEWXGEL,NXG,New Cross Gate ELL Rail Station,,U,536189.0,176950.0,2010-06-07T18:22:28,2010-06-07T18:22:28,0.0,new,9100NEWXGEL,NEWXGEL,NXG,New Cross Gate ELL Rail Station,,U,536189.0,176950.0,2010-06-07T18:22:28,2010-06-07T18:22:28,0.0,new
202403218758378,W58378,2024-03-21,TD,CARMYLE,23:41:00,23:41:30,23:41:00,23:41:00,23:43:00,23:43:00,2,,,,,,False,False,,,85260,85260,120,85380,85260,85380,120,9100CARMYLE,CARMYLE,CML,Carmyle Rail Station,,U,264930.0,662230.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100CARMYLE,CARMYLE,CML,Carmyle Rail Station,,U,264930.0,662230.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100CARMYLE,CARMYLE,CML,Carmyle Rail Station,,U,264930.0,662230.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100CARMYLE,CARMYLE,CML,Carmyle Rail Station,,U,264930.0,662230.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev,9100CARMYLE,CARMYLE,CML,Carmyle Rail Station,,U,264930.0,662230.0,2003-11-04T00:00:00,2006-09-18T18:24:34,1.0,rev
202403218758378,W58378,2024-03-21,TD,MNTVRNN,23:43:30,23:44:00,23:44:00,23:44:00,23:45:00,23:46:00,2,,,,,,False,False,,,85440,85410,60,85500,85440,85560,120,9100MNTVRNN,MNTVRNN,MTV,Mount Vernon Rail Station,,U,266485.0,662835.0,2003-11-04T00:00:00,2011-07-07T16:17:02,2.0,rev,9100MNTVRNN,MNTVRNN,MTV,Mount Vernon Rail Station,,U,266485.0,662835.0,2003-11-04T00:00:00,2011-07-07T16:17:02,2.0,rev,9100MNTVRNN,MNTVRNN,MTV,Mount Vernon Rail Station,,U,266485.0,662835.0,2003-11-04T00:00:00,2011-07-07T16:17:02,2.0,rev,9100MNTVRNN,MNTVRNN,MTV,Mount Vernon Rail Station,,U,266485.0,662835.0,2003-11-04T00:00:00,2011-07-07T16:17:02,2.0,rev,9100MNTVRNN,MNTVRNN,MTV,Mount Vernon Rail Station,,U,266485.0,662835.0,2003-11-04T00:00:00,2011-07-07T16:17:02,2.0,rev
202403218758378,W58378,2024-03-21,TD,BALISTN,23:46:00,23:46:30,23:46:00,23:46:00,23:48:00,23:48:00,2,,,,,,False,False,,,85560,85560,120,85680,85560,85680,120,9100BALISTN,BALISTN,BIO,Baillieston Rail Station,,U,267750.0,663275.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev,9100BALISTN,BALISTN,BIO,Baillieston Rail Station,,U,267750.0,663275.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev,9100BALISTN,BALISTN,BIO,Baillieston Rail Station,,U,267750.0,663275.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev,9100BALISTN,BALISTN,BIO,Baillieston Rail Station,,U,267750.0,663275.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev,9100BALISTN,BALISTN,BIO,Baillieston Rail Station,,U,267750.0,663275.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev
202403218758378,W58378,2024-03-21,TD,BRGDDIE,23:49:00,23:49:30,23:49:00,23:49:00,23:51:00,23:51:00,2,,,,,,False,False,,,85740,85740,120,85860,85740,85860,120,9100BRGDDIE,BRGDDIE,BGI,Bargeddie Rail Station,,U,270270.0,663955.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev,9100BRGDDIE,BRGDDIE,BGI,Bargeddie Rail Station,,U,270270.0,663955.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev,9100BRGDDIE,BRGDDIE,BGI,Bargeddie Rail Station,,U,270270.0,663955.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev,9100BRGDDIE,BRGDDIE,BGI,Bargeddie Rail Station,,U,270270.0,663955.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev,9100BRGDDIE,BRGDDIE,BGI,Bargeddie Rail Station,,U,270270.0,663955.0,2003-11-04T00:00:00,2011-08-22T17:03:04,2.0,rev
